,age_years,weight_kg,days_in_shelter,previously_returned,neutered,aggression_score,anxiety_separation,reactivity_to_dogs,energy_level,training_level,house_trained,first_time_owner,household_has_kids,household_has_pets,has_yard,hours_alone_per_day,adopter_activity_level,visits_before_adoption,met_resident_pets,adoption_counseling,expectation_score,energy_mismatch,size_home_mismatch,size_large,size_medium,size_small,size_xlarge,breed_group_herding,breed_group_hound,breed_group_mixed,breed_group_sporting,breed_group_terrier,breed_group_toy,breed_group_working,intake_type_born_in_care,intake_type_owner_surrender,intake_type_stray,intake_type_transfer,medical_needs_chronic,medical_needs_minor,medical_needs_none,home_type_apartment,home_type_house_owned,home_type_house_rented
7167,7.4,7.9,70,0,1,0.3,5.0,6.2,4.2,3.4,0,0,0,0,1,5.6,6.0,3,0,0,9.0,1.8,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
35681,4.4,8.0,51,0,1,0.0,3.2,4.1,7.0,4.2,1,0,0,1,0,7.2,5.8,2,1,0,9.2,1.2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
16082,1.0,6.6,6,0,1,2.7,3.8,5.7,3.4,10.0,1,1,1,1,1,3.2,5.8,1,0,0,7.4,2.4,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
36718,3.1,14.2,14,0,1,1.5,7.0,6.5,9.4,7.1,0,0,0,0,1,7.4,10.0,1,0,0,6.0,0.6,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
36544,1.0,20.1,22,0,1,2.3,5.9,3.2,3.9,5.1,0,0,1,1,1,9.6,5.4,4,1,0,4.6,1.5,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
33073,1.4,6.4,141,0,1,1.8,3.2,6.3,4.2,6.3,0,1,1,1,0,7.6,4.2,3,1,0,8.6,0.0,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
11467,1.1,18.6,27,0,1,0.0,1.7,0.2,7.4,5.2,0,0,1,1,0,6.8,6.7,1,1,1,5.1,0.7,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
30600,2.8,21.9,26,0,1,0.9,2.0,1.6,8.5,4.3,0,1,0,0,0,6.3,7.7,4,0,0,8.6,0.8,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
27032,3.6,28.8,72,0,1,0.4,2.4,3.0,8.2,9.0,0,0,0,0,0,6.0,4.7,1,0,0,5.4,3.5,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
23243,5.4,27.3,71,0,1,4.6,0.0,3.2,5.5,5.1,0,0,1,0,0,12.3,4.8,1,0,0,6.8,0.7,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
551,1.3,48.1,37,1,1,7.3,3.2,3.3,9.6,3.5,0,0,0,0,0,14.0,3.8,3,0,1,6.3,5.8,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
38950,1.2,33.3,63,0,0,1.7,1.2,4.1,4.0,4.5,0,0,0,0,0,12.7,6.3,3,0,0,5.3,2.3,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
19118,3.2,25.6,50,0,1,0.7,4.7,3.4,5.9,3.8,1,0,1,0,1,4.2,9.1,1,0,0,6.0,3.2,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
39479,1.3,9.5,35,0,1,0.3,6.6,1.4,2.6,8.7,0,1,0,1,0,6.2,2.0,1,1,1,8.9,0.6,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
41157,2.2,6.4,15,0,1,0.0,5.3,1.0,7.0,3.4,0,1,0,0,1,4.9,6.7,2,0,0,1.3,0.3,0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
24292,3.9,19.7,18,0,1,3.1,5.5,6.5,7.0,2.9,0,0,0,1,1,5.1,7.1,1,0,0,5.8,0.1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
5940,1.2,34.2,63,0,0,4.4,5.9,6.9,6.1,7.9,1,0,1,0,0,5.5,6.9,2,0,0,7.1,0.8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
32928,5.9,40.1,40,0,1,3.9,7.2,5.2,9.3,3.3,0,0,0,0,1,11.1,3.5,2,0,1,8.9,5.8,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
14357,1.4,23.2,13,0,1,3.9,4.9,7.2,2.0,4.8,1,1,0,0,1,5.9,6.5,1,0,0,8.0,4.5,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
1330,1.0,38.0,64,0,0,3.1,4.4,0.1,2.5,9.4,0,0,0,1,1,5.1,8.0,1,1,1,2.2,5.5,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
9066,5.1,10.3,33,0,0,3.0,4.2,5.4,7.4,2.4,0,0,1,1,1,9.3,3.4,4,0,0,4.3,4.0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
14071,0.9,48.7,21,0,1,0.0,2.0,5.2,5.2,7.3,0,1,1,0,1,0.0,6.3,2,0,0,4.2,1.1,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
9861,5.3,8.4,51,0,1,2.1,6.5,0.9,5.8,3.2,1,0,0,0,0,3.0,6.2,1,0,0,8.2,0.4,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
20002,2.7,7.5,53,0,1,3.0,5.6,4.2,8.5,2.8,1,0,1,0,0,2.5,3.6,1,0,0,4.7,4.9,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
35234,3.9,15.0,11,0,1,4.5,0.0,4.1,2.5,3.9,0,1,0,0,1,2.8,6.4,1,0,1,4.5,3.9,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
15691,0.2,8.2,32,0,1,0.8,2.1,7.2,4.8,4.7,1,1,1,1,0,6.3,6.4,4,0,0,5.1,1.6,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
18161,10.4,5.1,31,0,1,4.8,3.5,1.6,3.6,4.4,0,0,0,0,0,9.1,5.1,1,0,0,5.8,1.5,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
20134,9.3,6.3,55,0,1,2.8,4.1,4.0,7.3,5.8,1,1,0,1,0,3.8,9.4,1,1,0,6.9,2.1,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
5343,1.1,33.7,25,0,1,4.1,4.8,7.4,6.5,3.0,0,0,0,1,1,7.8,3.9,2,1,1,7.9,2.6,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
23560,3.0,30.3,60,0,1,6.4,7.1,3.7,3.5,8.6,1,0,0,1,0,3.8,1.5,1,0,0,9.1,2.0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
8791,2.6,6.3,42,0,1,4.3,4.7,9.3,6.2,3.1,1,0,0,0,0,4.1,5.9,2,0,0,9.5,0.3,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
24066,2.3,25.6,55,1,1,4.8,5.3,3.1,6.7,4.3,0,0,0,0,1,5.6,8.0,4,0,0,6.7,1.3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
7723,7.1,14.4,48,0,1,5.1,7.5,2.6,8.2,6.9,1,1,0,0,0,4.7,10.0,1,0,0,8.1,1.8,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
26400,5.6,34.4,19,0,1,3.5,6.1,2.7,4.7,7.1,1,0,0,0,1,7.1,6.0,4,0,0,9.8,1.3,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
10665,4.1,18.7,53,0,1,1.5,2.9,6.6,4.2,5.3,0,1,0,1,0,12.6,6.8,2,0,1,4.2,2.6,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
18223,4.1,6.5,37,0,1,0.7,3.6,4.8,4.5,5.0,0,0,1,1,0,6.8,3.6,4,0,1,3.6,0.9,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
11681,3.4,17.8,40,0,1,1.9,6.4,5.9,4.5,2.2,1,1,1,0,1,5.0,6.6,1,0,0,7.3,2.1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
32066,12.9,30.1,34,0,1,1.2,5.6,7.3,3.0,0.0,0,0,0,1,1,2.8,10.0,2,0,0,2.5,7.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
21852,6.9,39.3,25,0,1,0.0,4.2,2.6,6.0,2.6,0,0,0,0,1,7.7,5.4,4,0,0,5.5,0.6,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
34380,5.8,30.3,38,0,1,2.7,3.8,5.0,4.8,7.8,1,1,0,0,1,0.5,5.6,3,0,1,6.4,0.8,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
33245,1.7,14.1,18,0,1,3.4,5.6,3.3,4.7,4.4,0,0,0,1,1,5.8,4.6,1,0,0,3.6,0.1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
30295,8.1,8.4,6,0,1,1.3,5.2,6.6,5.9,1.3,1,1,1,0,0,4.7,5.7,2,0,0,6.8,0.2,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
9639,1.9,28.3,24,1,1,0.0,7.5,0.0,6.9,8.5,0,1,1,1,1,3.8,5.1,1,1,1,8.5,1.8,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
12588,4.0,36.2,16,0,1,0.9,0.3,2.9,7.6,3.3,1,0,0,1,1,3.4,5.3,3,0,0,4.9,2.3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
26596,1.2,10.1,55,0,1,0.2,4.8,0.2,8.7,8.3,1,1,0,1,1,9.4,6.4,3,1,1,9.3,2.3,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
8604,3.2,10.0,18,0,1,0.9,7.0,4.2,5.0,0.0,0,1,0,0,0,5.9,7.8,1,0,0,10.0,2.8,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
34274,5.2,19.2,3,0,1,2.0,5.2,2.6,5.1,5.4,1,0,1,0,0,3.2,4.7,2,0,0,6.1,0.4,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
6197,0.6,7.3,4,0,1,0.0,4.0,2.7,7.6,3.4,1,1,0,0,1,6.9,3.1,1,0,0,2.0,4.5,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
36622,4.2,36.9,15,0,1,1.7,3.5,9.0,5.5,4.3,0,1,0,0,1,7.3,0.9,1,0,0,8.9,4.6,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
39935,3.4,30.7,87,0,1,2.2,3.6,5.9,9.2,5.9,0,0,1,0,0,3.3,1.9,3,0,0,7.6,7.3,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
25854,2.1,19.9,37,0,1,1.7,4.6,2.0,4.2,4.4,0,0,0,1,1,4.1,4.0,1,1,0,6.2,0.2,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
11131,5.5,5.9,49,0,1,5.2,3.7,2.7,5.8,4.3,0,0,0,0,1,4.6,7.5,1,0,1,5.4,1.7,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
16542,1.9,27.1,42,0,1,0.7,9.6,4.3,7.4,2.0,0,0,1,1,1,9.6,5.5,4,1,0,6.5,1.9,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
27887,0.6,5.5,30,1,1,3.0,5.9,0.0,9.3,4.4,1,0,0,0,0,6.6,2.9,1,0,0,7.0,6.4,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
23951,2.7,21.0,11,0,1,0.5,1.1,5.4,5.6,0.0,0,1,1,1,1,4.0,3.7,2,1,0,7.3,1.9,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
29728,8.7,16.8,7,0,1,1.1,3.5,7.7,4.3,8.0,1,1,1,1,1,4.4,7.6,3,1,0,7.3,3.3,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
18997,5.4,7.4,52,0,0,0.0,4.8,1.1,5.9,3.7,0,0,0,0,0,1.5,6.7,3,0,1,6.2,0.8,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
9411,5.8,28.0,9,1,1,1.5,5.0,1.3,5.1,3.0,0,0,1,1,1,5.5,3.7,4,1,0,6.6,1.4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
22550,7.5,22.8,2,0,1,3.1,1.4,4.9,4.9,6.6,1,1,0,1,1,5.4,4.4,3,1,1,6.2,0.5,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
35865,2.9,10.3,30,0,1,0.0,5.5,3.9,6.7,5.6,0,1,0,0,0,3.9,4.0,1,0,0,9.7,2.7,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
34647,3.4,3.7,74,0,1,4.6,4.5,5.9,7.3,6.1,1,0,0,1,1,7.7,1.2,1,0,0,4.3,6.1,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
30193,5.9,19.0,8,0,1,3.6,3.0,3.5,7.1,8.8,0,0,0,0,1,12.8,5.5,2,0,1,7.3,1.6,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
30002,0.6,16.8,7,0,1,0.8,1.9,6.2,8.9,4.2,0,0,1,0,1,6.3,6.3,1,0,0,9.4,2.6,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
25883,4.4,22.2,77,0,1,1.2,0.0,0.2,5.7,7.2,1,1,0,0,0,13.3,3.1,1,0,0,5.6,2.6,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
9202,7.1,20.7,14,0,1,6.5,3.2,5.9,0.0,6.4,1,0,0,1,0,1.9,6.1,3,0,0,5.5,6.1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
16459,4.2,52.4,64,0,1,4.0,4.5,0.0,8.9,1.2,0,0,1,0,0,9.5,3.8,1,0,0,6.0,5.1,1,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
36808,5.0,6.3,29,0,1,0.0,1.9,0.0,6.8,4.5,1,0,0,0,1,2.8,5.1,1,0,1,5.3,1.7,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
9516,2.7,35.5,68,0,1,0.7,1.9,2.7,8.1,5.7,0,1,1,1,1,8.8,7.1,1,0,1,5.9,1.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
23897,0.2,3.5,43,0,1,1.2,0.7,3.7,7.3,5.9,0,1,1,0,0,7.1,4.9,2,0,0,6.5,2.4,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
783,8.1,3.7,14,0,1,3.4,3.3,6.1,6.9,3.5,0,1,0,1,1,2.5,2.2,1,0,1,9.2,4.7,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
11563,7.4,30.4,17,0,0,5.5,7.2,4.6,4.8,7.2,1,0,0,0,1,5.9,3.6,2,0,0,7.2,1.2,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
25352,6.3,8.1,15,0,1,3.6,2.9,4.2,7.2,3.0,1,1,1,0,1,10.2,6.5,3,0,0,4.1,0.7,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
40653,7.0,10.5,26,1,1,2.9,7.5,6.9,1.6,4.2,0,1,0,0,0,0.0,2.3,4,0,0,4.8,0.7,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
41515,0.3,7.8,5,1,1,4.9,4.1,1.0,4.3,2.5,1,0,1,1,0,2.5,9.8,1,1,0,4.6,5.5,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
24521,0.4,2.0,102,0,1,5.3,6.7,3.4,5.9,4.2,0,1,0,0,1,2.4,5.6,1,0,0,7.3,0.3,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
19646,8.4,16.7,11,0,1,0.3,8.6,10.0,5.5,4.4,0,0,0,0,0,0.0,8.8,1,0,1,9.0,3.3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
13272,2.8,7.3,32,0,1,3.6,7.2,2.8,6.1,6.9,0,0,0,0,0,10.1,7.4,1,0,0,5.5,1.3,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
17165,3.4,20.1,12,0,0,0.1,0.0,3.7,3.2,5.6,0,1,0,0,1,5.4,2.7,3,0,1,4.4,0.5,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
15871,0.6,8.0,3,0,0,2.5,8.5,6.3,4.0,3.8,0,1,1,0,0,7.3,4.9,1,0,0,6.2,0.9,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
27636,0.9,4.9,38,1,1,2.8,6.4,1.8,6.9,6.3,0,0,0,1,1,6.7,6.6,2,0,0,4.7,0.3,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
29223,3.4,7.8,16,0,1,4.7,3.3,3.7,9.4,3.6,1,0,0,0,1,8.5,5.4,1,0,0,7.7,4.0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
22646,2.5,23.6,16,0,1,1.9,0.8,1.7,8.1,5.9,0,0,1,1,1,5.5,5.0,1,0,0,5.5,3.1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
33851,1.7,34.9,29,0,1,4.3,2.8,3.4,4.7,7.6,1,0,1,0,1,4.7,3.2,2,0,0,7.2,1.5,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
27046,3.0,3.9,39,0,1,5.4,6.4,3.8,6.0,3.6,0,1,0,1,1,6.7,3.9,2,0,0,8.5,2.1,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
40990,3.5,5.9,16,0,1,1.9,6.5,4.2,3.2,2.1,0,1,1,0,0,7.3,3.5,1,0,0,7.3,0.3,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
31938,3.6,24.8,13,0,0,1.2,7.6,2.7,5.8,2.3,1,0,0,1,1,4.4,5.4,1,1,0,9.3,0.4,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
19033,5.3,14.7,3,0,1,4.2,2.0,1.1,5.9,0.6,0,0,1,0,0,6.6,9.4,1,0,1,6.6,3.5,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
38569,9.0,26.5,42,0,1,0.8,8.3,2.0,6.2,5.9,0,0,0,0,1,10.5,0.5,4,0,1,7.9,5.7,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
40320,1.0,43.9,37,0,1,2.2,1.9,2.6,5.8,3.4,1,0,1,0,1,2.8,3.3,2,0,1,6.3,2.5,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
23308,10.1,14.6,55,0,1,3.9,0.9,4.9,4.9,6.5,0,0,0,1,1,3.2,2.6,1,0,0,6.1,2.3,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
14319,5.2,7.4,12,0,1,0.5,2.6,3.1,5.5,4.9,1,0,0,1,0,4.2,0.0,1,1,0,4.9,5.5,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
10734,2.8,17.8,21,0,1,4.2,0.3,3.1,7.9,0.8,0,1,0,1,1,8.3,4.8,4,1,0,7.0,3.1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
31780,0.9,51.2,28,0,1,4.2,7.2,2.0,7.9,2.7,0,1,0,0,1,8.3,3.2,1,0,0,10.0,4.7,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
41428,2.5,13.8,146,0,1,1.1,8.1,2.7,5.8,7.3,1,1,1,1,1,5.3,8.8,1,0,0,6.1,3.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
14930,2.0,19.5,33,0,1,2.6,1.9,0.7,6.7,6.3,1,1,0,0,0,11.0,2.8,1,0,0,5.1,3.9,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
20128,2.5,9.3,28,0,0,0.6,2.7,6.1,3.0,0.0,1,0,0,0,0,0.0,5.3,3,0,0,10.0,2.3,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
34823,0.8,17.9,66,0,0,2.5,4.5,4.3,7.6,6.3,0,0,1,0,1,8.1,6.8,1,0,0,3.1,0.8,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
31608,5.5,5.1,49,1,1,2.9,7.3,4.4,9.0,7.8,1,1,0,1,0,3.4,5.2,2,0,0,6.3,3.8,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
27547,3.9,10.9,40,0,1,0.8,4.6,6.0,9.1,8.2,0,1,1,1,0,14.0,6.3,2,0,1,7.2,2.8,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
26081,3.9,20.3,12,0,1,4.2,4.8,0.5,6.5,6.4,0,0,0,1,1,1.8,3.7,1,0,1,5.1,2.8,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
35089,3.7,33.4,24,1,1,1.0,5.3,4.2,3.4,2.3,0,0,0,1,1,6.5,3.7,1,0,1,5.6,0.3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
35965,4.7,32.4,33,0,0,2.6,4.9,5.3,8.9,3.1,1,0,0,0,1,10.4,4.0,2,0,0,5.6,4.9,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
8730,4.7,19.7,30,0,1,2.1,4.4,3.3,5.6,3.8,0,0,0,1,1,7.2,3.5,3,1,0,8.0,2.1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
8308,4.7,15.0,28,0,1,3.8,3.1,4.6,4.3,2.7,0,1,0,1,1,2.8,4.5,1,0,0,3.4,0.2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
29597,0.9,44.8,7,0,1,4.4,0.5,5.9,4.6,3.2,0,0,0,1,0,2.6,2.2,2,0,0,5.5,2.4,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
37448,1.9,17.9,23,1,1,3.6,1.1,5.2,5.4,3.8,0,0,1,0,0,2.5,7.2,1,0,0,3.4,1.8,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
32200,2.8,23.3,27,0,1,2.1,3.8,6.5,5.7,2.1,1,1,1,0,0,10.0,0.7,1,0,1,10.0,5.0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
36206,14.7,6.0,41,0,1,0.4,4.6,2.2,7.5,4.1,0,0,0,1,0,3.3,6.2,1,0,0,6.0,1.3,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
25287,2.3,6.4,33,0,0,4.7,4.8,0.0,6.9,1.3,0,0,0,1,0,6.7,3.2,3,0,0,7.4,3.7,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
29676,6.0,18.2,34,0,1,0.0,2.9,4.6,7.5,8.0,1,1,0,0,0,5.2,8.3,4,0,0,7.8,0.8,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
21967,2.2,19.6,32,0,1,4.9,0.0,6.0,4.2,6.0,0,0,0,0,0,5.2,8.1,3,0,0,4.9,3.9,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
23679,0.4,14.9,7,0,1,2.2,2.9,3.3,3.7,4.6,0,0,0,1,0,1.6,6.0,1,0,0,7.4,2.3,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
8606,3.7,14.3,26,0,1,2.0,3.2,2.0,4.6,4.5,0,0,1,0,0,7.9,5.8,2,0,1,7.0,1.2,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
11156,2.2,25.2,32,0,0,0.7,4.7,2.4,1.9,3.7,0,0,1,0,1,10.3,5.3,1,0,0,7.8,3.4,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
5142,2.3,28.5,44,0,1,0.6,6.5,3.6,4.8,3.2,1,0,0,0,0,8.7,3.2,1,0,1,6.4,1.6,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
7246,4.9,13.9,34,0,0,1.1,7.9,1.5,5.3,3.0,1,1,0,1,1,4.0,9.0,4,0,0,6.6,3.7,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
2877,4.0,33.1,15,0,1,1.5,8.7,2.7,5.0,1.8,0,1,1,0,1,7.7,3.9,1,0,1,6.9,1.1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
23415,5.2,30.8,49,0,1,1.4,1.2,0.0,6.8,7.5,1,0,1,1,1,6.2,4.7,2,0,1,5.7,2.1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
19765,8.5,29.6,24,0,0,0.9,7.2,2.4,4.2,7.3,1,1,0,0,1,1.5,4.6,1,0,1,7.6,0.4,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
25304,9.0,39.8,7,0,1,2.6,4.4,5.6,6.8,1.9,1,0,1,1,0,6.2,6.9,1,0,0,8.8,0.1,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
