,age_years,weight_kg,days_in_shelter,previously_returned,neutered,aggression_score,anxiety_separation,reactivity_to_dogs,energy_level,training_level,house_trained,first_time_owner,household_has_kids,household_has_pets,has_yard,hours_alone_per_day,adopter_activity_level,visits_before_adoption,met_resident_pets,adoption_counseling,expectation_score,energy_mismatch,size_home_mismatch,size_large,size_medium,size_small,size_xlarge,breed_group_herding,breed_group_hound,breed_group_mixed,breed_group_sporting,breed_group_terrier,breed_group_toy,breed_group_working,intake_type_born_in_care,intake_type_owner_surrender,intake_type_stray,intake_type_transfer,medical_needs_chronic,medical_needs_minor,medical_needs_none,home_type_apartment,home_type_house_owned,home_type_house_rented
36010,3.2,33.5,11,0,1,5.0,3.1,2.2,6.2,1.4,0,1,1,1,1,5.3,8.3,2,0,0,6.3,2.1,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
40400,12.6,17.3,102,0,1,2.0,2.2,4.5,8.3,8.7,0,0,1,0,0,7.8,6.9,1,0,1,6.5,1.4,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
2483,5.6,19.0,23,0,1,0.0,5.1,0.0,5.4,4.8,1,1,0,1,0,9.9,5.8,2,0,0,9.3,0.4,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
35667,6.3,28.8,22,0,0,0.0,2.3,2.1,6.1,8.8,0,0,1,0,1,4.8,1.6,2,0,0,5.7,4.5,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
28647,4.6,29.9,29,0,1,2.1,3.5,4.0,1.4,6.6,0,1,1,0,1,12.4,7.7,4,0,0,7.6,6.3,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
14618,5.3,32.1,5,0,1,1.2,1.5,0.2,7.5,0.0,0,0,0,1,0,9.0,5.6,1,0,0,3.1,1.9,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
27128,4.9,31.2,46,0,1,4.6,6.4,0.7,4.6,5.1,1,1,0,0,0,5.3,6.8,1,0,0,8.3,2.2,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
29009,1.8,25.9,84,0,1,0.0,1.6,0.1,9.5,8.1,0,0,0,1,0,4.6,3.6,1,0,1,10.0,5.9,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
16142,0.8,12.1,16,0,1,0.4,2.2,1.8,4.7,5.2,0,1,0,1,1,9.1,9.5,1,1,0,9.7,4.8,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1942,8.7,38.4,48,0,1,1.6,4.0,5.5,7.9,0.7,0,0,1,1,1,5.1,5.4,2,1,1,7.8,2.5,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
38021,4.0,5.5,4,0,1,5.6,3.9,6.0,2.8,5.4,0,1,0,1,1,2.9,6.8,1,1,0,7.0,4.0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
39096,6.8,18.7,89,0,1,4.4,3.1,4.7,5.5,4.3,1,0,1,0,0,9.7,7.7,1,0,1,7.0,2.2,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
29548,1.8,4.8,27,0,1,5.5,4.6,1.8,9.1,2.0,1,0,0,0,0,4.9,4.6,2,0,0,8.4,4.5,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
17568,12.3,9.2,46,0,1,5.5,9.4,7.3,5.1,5.0,0,0,0,0,0,3.5,3.0,1,0,0,7.7,2.1,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
7825,3.2,5.6,24,0,1,0.0,3.8,0.0,5.3,4.6,1,1,0,1,1,6.5,7.0,1,0,0,4.1,1.7,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
26279,1.2,22.7,36,1,1,3.1,4.3,3.1,6.6,5.2,0,0,1,0,1,7.5,6.4,1,0,1,6.1,0.2,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
29701,15.5,22.9,21,0,1,3.9,7.3,3.4,5.0,3.8,0,1,0,0,0,1.7,6.4,3,0,1,7.5,1.4,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
33915,6.0,45.2,13,0,1,2.1,3.9,5.8,5.3,4.7,0,1,1,0,0,4.6,5.3,1,0,1,10.0,0.0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
40763,1.3,19.0,56,0,1,4.4,2.4,2.8,10.0,7.1,1,1,1,1,0,6.2,6.7,1,1,0,7.9,3.3,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
2035,3.6,6.4,20,1,1,3.8,8.9,2.7,6.5,1.8,1,1,1,1,1,6.4,3.5,1,1,1,5.8,3.0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
33402,4.0,17.2,53,0,1,0.6,3.3,2.0,2.1,8.4,1,0,0,1,1,3.9,7.2,4,0,1,6.5,5.1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
15541,6.5,18.4,7,0,1,3.9,4.0,3.7,6.6,6.0,1,0,0,1,1,8.9,6.5,2,1,0,2.8,0.1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
36389,5.8,10.3,37,0,1,2.8,2.3,0.0,8.3,3.8,0,0,1,1,1,9.5,1.6,1,0,1,8.7,6.7,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
8541,6.8,38.2,22,0,1,3.9,3.6,2.5,6.8,5.5,0,0,1,0,1,4.8,2.5,1,0,0,5.2,4.3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
34150,3.1,14.1,39,0,1,3.3,4.3,1.7,6.1,3.8,0,1,1,0,1,7.6,8.2,3,0,1,6.4,2.1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
1550,4.3,12.3,108,0,1,1.9,6.1,6.3,4.2,6.7,0,1,0,0,0,6.7,6.4,1,0,1,8.3,2.2,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
29133,1.6,12.8,24,0,0,6.7,5.4,3.5,6.7,5.5,1,1,0,0,0,7.5,8.8,1,0,0,7.2,2.1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
20535,2.3,9.9,122,0,0,3.6,7.5,2.5,9.3,6.7,0,0,1,1,1,9.0,3.5,1,1,0,10.0,5.8,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
21442,4.6,18.2,10,0,1,2.8,0.7,0.0,5.5,0.8,0,0,1,0,0,5.6,9.2,1,0,1,5.1,3.7,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
4709,4.2,22.7,57,0,1,1.7,0.0,2.9,5.6,3.7,1,0,0,0,1,1.3,5.1,3,0,0,4.7,0.5,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
22893,6.7,5.4,30,0,1,6.4,5.4,2.6,5.9,3.5,1,0,0,1,1,9.1,7.9,3,1,1,8.3,2.0,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
231,1.4,29.8,18,1,1,0.0,3.9,4.9,1.5,6.2,0,0,0,1,1,7.4,4.3,4,1,0,4.1,2.8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
26070,4.9,17.4,33,0,1,3.1,7.7,6.9,7.1,0.5,1,1,1,0,0,6.4,7.0,1,0,1,5.6,0.1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
18007,1.8,29.5,75,0,1,7.6,7.0,2.5,7.1,1.0,1,0,0,1,1,10.2,5.4,4,0,0,3.5,1.7,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
12766,6.4,17.7,18,0,1,3.4,5.3,1.9,4.4,3.5,1,1,1,0,0,6.0,5.6,2,0,0,7.2,1.2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
26966,5.6,14.1,8,0,1,0.0,2.5,0.9,4.9,6.0,0,1,0,0,1,3.8,4.1,4,0,0,10.0,0.8,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
5960,1.3,49.6,15,0,1,5.8,0.0,3.8,10.0,2.4,1,0,0,1,0,3.1,6.5,1,1,1,6.4,3.5,1,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
41728,0.6,51.3,43,0,1,1.5,2.9,6.2,8.0,4.5,0,0,0,0,1,13.4,7.3,3,0,1,9.2,0.7,0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
29839,5.0,7.5,12,0,1,2.3,3.5,8.0,8.7,3.5,1,0,0,0,1,5.4,4.4,1,0,1,4.8,4.3,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
23959,10.0,33.5,27,0,1,4.7,8.7,5.3,7.2,6.6,0,0,0,1,0,6.7,8.1,1,0,1,9.8,0.9,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
31063,6.0,21.3,71,0,1,2.4,0.8,3.1,7.2,4.0,1,0,0,1,1,2.6,4.1,3,0,1,6.0,3.1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
37230,7.4,16.1,38,0,1,0.0,0.0,1.0,4.4,4.8,0,0,0,0,1,3.4,3.2,1,0,1,8.1,1.2,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
11394,0.5,17.2,11,0,0,2.4,6.1,6.0,5.6,3.4,0,0,0,0,0,9.2,9.6,1,0,0,6.1,4.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
7989,3.1,26.3,7,0,1,2.4,6.5,2.3,10.0,1.0,0,0,0,1,1,5.6,3.4,1,0,1,4.2,6.6,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
35045,6.4,19.6,41,0,1,1.8,4.9,2.5,8.2,9.0,1,1,1,0,1,6.8,4.5,1,0,1,9.2,3.7,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
30163,5.3,32.3,19,0,1,1.3,0.0,2.1,2.7,6.0,1,0,0,0,0,14.0,6.1,1,0,1,8.4,3.4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
30759,3.4,14.5,31,0,1,3.8,3.7,4.7,7.2,5.5,1,0,1,1,0,10.2,5.9,3,1,0,4.5,1.3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
18534,3.2,29.7,15,0,1,3.4,7.4,3.9,7.7,6.1,0,0,0,0,0,2.8,7.0,1,0,0,5.1,0.7,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
7877,5.3,26.8,24,0,1,5.7,4.9,2.5,5.8,3.1,1,1,1,0,1,8.5,3.3,2,0,0,7.5,2.5,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
992,1.8,19.4,123,0,1,0.9,5.1,3.6,5.2,9.0,1,0,0,1,1,7.3,4.5,2,0,0,6.9,0.7,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
7988,3.1,28.4,70,0,1,1.5,1.5,8.0,6.7,3.2,1,0,1,0,0,4.6,6.6,3,0,1,3.6,0.1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
10758,6.4,9.6,51,0,0,0.8,6.5,7.3,4.9,4.8,0,1,0,0,1,8.3,0.0,1,0,0,10.0,4.9,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
11301,5.8,25.3,16,0,1,4.0,0.0,1.0,6.8,4.0,1,0,0,0,1,4.2,6.5,1,0,0,6.6,0.3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
21721,2.3,56.3,39,0,0,0.2,5.2,8.6,6.2,5.1,0,1,1,0,1,0.0,3.3,3,0,0,9.0,2.9,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
25919,1.2,8.4,19,0,1,4.9,4.0,1.5,7.3,5.4,0,1,1,1,1,7.8,7.0,2,0,0,7.4,0.3,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
26516,5.4,10.6,15,0,1,5.6,4.7,7.1,4.0,1.3,1,1,0,0,1,7.8,6.6,3,0,0,6.9,2.6,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
23513,7.8,39.1,81,1,1,3.9,4.0,0.6,1.4,6.4,1,0,1,1,1,8.6,8.6,1,0,0,6.5,7.2,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
23791,5.6,36.3,15,1,1,6.1,5.6,9.3,4.9,0.1,0,0,0,1,1,11.8,6.6,1,0,0,5.4,1.7,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
6837,4.9,26.8,27,0,1,1.8,1.0,0.6,7.4,7.6,1,1,1,1,0,9.4,8.7,1,0,0,5.4,1.3,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
9772,2.2,32.7,5,0,1,1.7,0.0,3.2,9.5,7.1,1,0,1,1,1,9.7,5.6,3,0,0,5.7,3.9,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
6968,2.1,17.3,51,0,1,4.8,4.4,0.0,6.1,5.1,0,0,1,1,0,5.1,4.8,2,0,0,7.0,1.3,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
17333,8.6,53.5,20,0,1,1.0,2.4,2.6,6.4,5.0,0,0,1,1,1,3.7,7.4,3,1,0,9.6,1.0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
32584,2.2,37.3,46,0,1,2.3,0.9,0.0,5.0,4.7,0,1,0,0,1,8.1,3.5,1,0,0,5.2,1.5,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
23932,4.2,29.9,10,0,1,3.7,3.2,3.2,10.0,4.3,1,0,1,1,1,7.9,7.0,1,0,0,1.9,3.0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
24947,4.2,7.3,66,0,1,3.7,2.8,2.3,7.3,5.2,1,0,1,1,0,6.1,5.1,2,0,1,7.1,2.2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
36605,3.1,32.4,11,0,0,0.0,7.0,2.3,6.5,4.1,0,0,0,0,1,6.2,3.7,1,0,0,4.8,2.8,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
23226,9.2,41.9,18,0,1,3.6,6.7,2.9,5.2,5.8,0,1,0,0,0,6.1,4.5,1,0,0,8.0,0.7,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
29864,4.6,29.6,50,0,0,1.6,2.3,3.1,7.1,7.9,1,0,0,1,0,7.5,3.8,1,0,0,4.8,3.3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
31839,0.7,5.4,14,1,1,1.6,7.3,2.6,7.6,5.6,0,0,1,1,0,6.9,5.5,1,0,0,6.5,2.1,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
3522,2.4,10.4,36,0,1,3.2,7.3,1.8,3.8,3.6,0,0,0,0,1,5.2,2.1,3,0,0,6.0,1.7,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
28072,3.9,31.4,48,0,1,0.0,3.4,6.4,7.2,6.0,1,0,1,0,1,6.4,6.1,3,0,0,7.7,1.1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
739,6.3,13.9,21,0,1,3.3,7.9,3.0,6.5,7.1,1,1,1,1,0,5.0,6.5,1,1,0,4.9,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
40793,0.5,26.2,69,0,1,5.6,2.7,4.4,10.0,7.8,0,0,0,1,1,6.2,1.2,4,0,1,7.5,8.8,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
35201,5.5,13.4,42,0,1,1.3,3.4,3.5,6.0,8.5,0,1,0,0,1,0.2,3.0,3,0,1,6.0,3.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
25590,3.5,41.2,107,0,1,4.3,1.7,2.5,8.3,7.1,1,0,1,1,0,5.2,3.7,4,0,1,6.4,4.6,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
7797,3.2,47.6,22,0,1,4.7,5.4,3.3,8.2,6.9,1,0,0,0,0,4.2,7.2,2,0,1,7.7,1.0,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
9329,2.0,4.4,26,0,1,2.0,4.6,1.8,8.6,3.3,0,1,0,1,1,6.0,5.7,1,0,0,9.2,2.9,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
4531,2.0,46.4,31,0,1,5.5,5.2,7.9,2.5,5.2,1,0,0,0,1,4.0,6.1,1,0,0,5.8,3.6,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
9033,4.5,5.5,84,0,1,2.7,7.5,0.0,9.3,7.2,1,1,1,1,1,1.3,8.2,2,0,1,6.9,1.1,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
25688,2.6,19.2,20,0,1,1.1,5.0,0.0,5.8,6.8,0,1,1,0,1,9.7,5.6,1,0,1,8.6,0.2,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
9046,2.2,24.2,57,0,1,0.0,2.7,0.0,4.2,5.6,0,0,1,0,1,7.7,5.0,2,0,0,5.8,0.8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
40997,2.8,14.7,98,0,1,1.7,3.8,0.0,7.3,8.1,0,1,0,1,1,7.1,3.6,1,0,1,4.7,3.7,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
9245,3.3,49.3,31,0,1,2.1,5.7,6.0,7.7,6.7,0,0,1,0,1,7.8,6.9,2,0,0,7.1,0.8,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
10,2.6,7.1,37,0,1,1.9,1.1,3.7,7.0,7.0,1,0,0,0,1,2.6,7.2,3,0,0,5.7,0.2,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
29229,8.8,18.1,70,0,1,1.7,4.1,1.2,3.5,2.2,0,1,0,1,1,9.1,4.0,2,0,1,4.6,0.5,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
6945,7.8,37.7,61,0,1,1.2,4.7,2.5,7.1,3.8,0,0,1,0,1,7.8,3.5,1,0,0,7.0,3.6,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
5186,2.7,8.7,42,1,1,0.1,4.1,2.8,6.8,4.4,1,1,0,1,1,6.6,0.5,1,0,0,8.4,6.3,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
35619,9.3,39.4,19,0,1,1.4,5.0,1.1,3.5,2.8,0,1,0,1,1,5.0,8.3,2,0,0,9.0,4.8,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
38067,2.3,29.7,45,0,1,0.6,4.1,5.7,6.1,8.8,1,0,1,1,0,3.4,4.3,2,0,0,7.4,1.8,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
31376,0.6,41.6,28,0,1,3.5,3.7,3.3,7.4,2.1,1,0,1,1,1,6.4,7.3,2,0,0,4.3,0.1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
26975,5.2,10.9,21,0,1,6.0,4.1,7.8,8.8,5.9,0,1,0,0,0,4.8,2.2,1,0,0,5.5,6.6,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
17116,3.4,16.2,48,0,1,2.9,2.5,1.2,7.2,6.3,1,1,0,0,1,4.6,6.9,1,0,0,7.6,0.3,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
19911,6.3,21.0,11,0,1,3.9,3.4,3.4,8.1,5.0,0,0,0,1,1,9.8,6.2,1,0,1,6.7,1.9,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
3431,3.4,9.6,59,0,1,6.2,2.4,5.6,6.9,2.9,0,1,0,1,1,2.2,5.1,2,0,0,5.1,1.8,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
34284,2.7,20.0,43,1,1,7.8,9.0,7.7,5.1,3.5,1,0,1,0,0,1.9,7.0,2,0,0,3.6,1.9,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
8505,8.2,17.5,2,0,1,2.0,5.8,2.4,2.8,4.6,0,1,0,1,1,6.8,5.2,1,0,0,7.9,2.4,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
21383,5.9,32.5,66,0,1,2.3,0.2,5.2,4.3,4.4,0,1,1,1,1,9.5,2.4,1,0,1,8.3,1.9,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
19006,2.2,7.1,29,0,1,4.8,5.7,2.8,8.5,5.8,1,1,0,0,1,7.7,5.2,2,0,0,9.0,3.3,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
8536,1.0,7.1,3,0,1,2.9,5.4,3.4,6.7,4.2,1,1,0,1,0,1.5,5.5,2,1,0,6.7,1.2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
17099,7.7,7.3,19,1,1,6.8,6.3,2.9,7.2,4.5,0,0,0,1,0,10.8,5.2,1,0,1,6.4,2.0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
3437,9.1,6.0,35,0,1,3.1,8.9,3.5,2.3,0.0,0,1,0,0,1,11.2,6.9,2,0,1,7.4,4.6,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
41331,8.1,46.4,21,0,1,2.1,5.8,4.0,5.8,4.2,0,0,0,0,0,6.5,9.8,1,0,1,5.2,4.0,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
23486,1.2,14.7,4,0,1,3.7,1.3,3.9,5.8,3.6,0,1,0,1,0,7.6,5.3,2,0,0,4.0,0.5,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
41510,1.4,15.1,19,1,1,0.2,8.0,3.3,4.4,6.0,0,0,0,1,1,7.0,5.2,2,0,0,6.7,0.8,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
3789,1.2,30.1,13,1,1,0.0,2.0,5.0,5.1,9.3,1,0,0,1,1,6.0,5.5,1,1,0,5.4,0.4,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
5183,3.4,24.8,11,0,1,3.0,3.8,1.6,7.5,4.2,0,0,0,0,0,4.8,8.4,3,0,0,4.0,0.9,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
28678,4.1,40.7,44,0,0,3.8,3.6,6.8,5.0,7.4,1,0,1,1,0,8.6,3.4,1,0,1,8.9,1.6,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
34845,6.0,21.6,36,0,1,1.6,2.0,4.4,5.7,8.1,1,1,0,1,0,4.5,5.9,2,0,0,5.4,0.2,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
24172,4.6,7.2,46,0,1,3.9,6.0,4.6,8.4,2.7,0,0,0,1,1,5.0,6.3,2,0,0,3.4,2.1,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
11665,1.5,16.9,77,0,1,2.6,1.7,2.4,5.3,0.0,0,0,1,0,1,2.8,7.1,3,0,1,6.6,1.8,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
19503,14.7,29.2,41,0,1,3.9,4.3,6.7,6.0,3.9,0,0,0,1,1,7.0,4.4,2,0,1,4.9,1.6,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
19017,4.5,15.1,28,0,1,3.7,5.4,0.9,9.1,2.7,0,0,0,1,0,3.9,6.1,1,0,0,7.6,3.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
4934,2.2,9.2,5,0,1,2.5,4.0,0.0,5.9,2.3,0,0,0,0,1,0.0,4.8,1,0,0,2.5,1.1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
9619,8.2,21.2,25,0,1,1.0,6.3,0.0,2.2,4.1,0,0,0,1,0,6.1,3.6,1,0,0,4.2,1.4,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
26071,3.6,33.1,21,0,1,4.1,3.4,2.0,5.8,3.5,1,0,0,0,0,9.2,5.3,1,0,0,5.0,0.5,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
30146,2.3,21.4,8,0,1,5.2,8.4,4.8,6.0,7.0,0,1,0,1,1,3.0,2.9,1,1,0,5.6,3.1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
9491,3.6,15.4,36,0,1,3.3,3.1,2.4,5.1,3.2,0,0,0,1,1,9.8,5.0,2,0,0,3.5,0.1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
12581,9.0,5.0,36,0,1,0.8,3.0,1.4,5.6,5.6,0,0,0,1,0,6.4,5.1,1,1,0,9.9,0.5,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
1663,6.8,16.3,47,0,1,1.2,2.0,2.6,9.0,2.8,1,0,0,0,1,6.8,6.0,1,0,0,10.0,3.0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
32557,2.1,17.1,23,0,1,2.2,1.1,6.4,5.3,10.0,1,0,0,0,1,3.5,9.4,1,0,0,8.4,4.1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
